ds,y
1970-08-09,83.37174017927359
1970-08-10,94.61553202703927
1970-08-11,96.46319716888907
1970-08-12,95.02304188979872
1970-08-13,85.74315156609177
1970-08-14,85.90030017649582
1970-08-15,89.87887263759832
1970-08-16,78.98238277446167
1970-08-17,81.83429166516527
1970-08-18,104.61419081929094
1970-08-19,88.33572264802443
1970-08-20,84.75907168663879
1970-08-21,84.20616364645178
1970-08-22,92.90847093293993
1970-08-23,111.07976774234469
1970-08-24,101.50304754390581
1970-08-25,76.90195853785842
1970-08-26,102.8319336009615
1970-08-27,81.65956016812716
1970-08-28,83.52141253444204
1970-08-29,85.33548854236955
1970-08-30,78.25492667740114
1970-08-31,102.85817652281787
1970-09-01,84.20197946445923
1970-09-02,69.01761926439154
1970-09-03,81.52722078687373
1970-09-04,91.97523523162012
1970-09-05,72.79821365873515
1970-09-06,92.69774426866262
1970-09-07,81.1166220213922
1970-09-08,101.1614902719448
1970-09-09,94.55233044941274
1970-09-10,90.80277251022575
1970-09-11,74.50945464772556
1970-09-12,77.10336238794592
1970-09-13,84.21624730007323
1970-09-14,87.71205721378861
1970-09-15,105.28763264668959
1970-09-16,92.96255960119018
1970-09-17,86.16864103785619
1970-09-18,104.75059351735699
1970-09-19,89.09799235681302
1970-09-20,94.34485401850388
1970-09-21,105.53701398684314
1970-09-22,97.16573456406398
1970-09-23,94.42432385059169
1970-09-24,95.81238270284044
1970-09-25,89.34727742368752
1970-09-26,90.41591159339077
1970-09-27,74.15485487173095
1970-09-28,82.91195899500815
1970-09-29,89.51448084134474
1970-09-30,94.63484626594523
1970-10-01,85.65886229017215
1970-10-02,113.89374849274942
1970-10-03,97.86110184399814
1970-10-04,92.4705079090016
1970-10-05,75.54916797069079
1970-10-06,89.4250711659167
1970-10-07,95.10944958508426
1970-10-08,89.06618173784916
1970-10-09,88.66550310739883
1970-10-10,88.42638663200795
1970-10-11,82.96959759643605
1970-10-12,77.49784965073795
1970-10-13,111.84383567851845
1970-10-14,79.97178053934599
1970-10-15,85.32528646373028
1970-10-16,92.5360388590634
1970-10-17,69.44068047999741
1970-10-18,105.53414943167357
1970-10-19,101.69673007077697
1970-10-20,74.96587826432472
1970-10-21,86.76826511179476
1970-10-22,99.56273513909542
1970-10-23,89.77367344405117
1970-10-24,99.99634456691174
1970-10-25,105.27283546950787
1970-10-26,81.7069613813591
1970-10-27,94.67301854714815
1970-10-28,77.96177897621371
1970-10-29,85.35429804422111
1970-10-30,90.69150013596195
1970-10-31,91.46387438544744
1970-11-01,81.50489428716686
1970-11-02,95.96277712346895
1970-11-03,75.31685293368803
1970-11-04,81.18832036369744
1970-11-05,100.72295196068693
1970-11-06,82.01235067712203
1970-11-07,92.71625188460159
1970-11-08,106.34682208785149
1970-11-09,89.81848185757003
1970-11-10,103.43807969588647
1970-11-11,76.45544750470205
1970-11-12,84.1008628748848
1970-11-13,92.21023582147997
1970-11-14,79.68523865753579
1970-11-15,85.37076423937646
1970-11-16,91.44499358418759
1970-11-17,91.67616783812632
1970-11-18,86.8673645703979
1970-11-19,71.68165053515577
1970-11-20,83.53283219538513
1970-11-21,75.98052779402428
1970-11-22,89.2452470737648
1970-11-23,89.59357160827044
1970-11-24,88.73263462409908
1970-11-25,80.56681597483842
1970-11-26,73.2670115133924
1970-11-27,104.28831276863446
1970-11-28,90.19416385090861
1970-11-29,86.87064748242939
1970-11-30,89.32730662484727
1970-12-01,76.58734774258585
1970-12-02,102.88330979802271
1970-12-03,82.85138385663441
1970-12-04,88.87066002726225
1970-12-05,94.85830767111881
1970-12-06,97.17386441171416
1970-12-07,89.76342824928597
1970-12-08,79.69140908048546
1970-12-09,95.98547220202623
1970-12-10,98.50030867654999
1970-12-11,101.72737627457165
1970-12-12,95.4282052295887
1970-12-13,110.9526229420105
1970-12-14,91.4883115487563
1970-12-15,91.99726906722866
1970-12-16,102.29460196812063
1970-12-17,106.10972887756536
1970-12-18,103.88590066762617
1970-12-19,89.19764531172336
1970-12-20,97.6338396488411
1970-12-21,100.62773201674926
1970-12-22,90.61566774329611
1970-12-23,81.51642220164837
1970-12-24,79.96911451915787
1970-12-25,93.7683706631207
1970-12-26,98.76569487512789
1970-12-27,85.41845682760948
1970-12-28,82.34729634775228
1970-12-29,84.84481972581867
1970-12-30,91.49907696497016
1970-12-31,97.79340132915165
1971-01-01,93.72831791568963
1971-01-02,90.06601922199093
1971-01-03,103.89875511087408
1971-01-04,117.23184822141856
1971-01-05,90.11827228418579
1971-01-06,106.07386712294263
1971-01-07,83.12762339085741
1971-01-08,101.43122101114945
1971-01-09,81.77486348592414
1971-01-10,86.45942195761847
1971-01-11,89.59645650876065
1971-01-12,70.77327167274754
1971-01-13,71.7746183571463
1971-01-14,81.49291121252254
1971-01-15,103.23815027880599
1971-01-16,87.6058292829861
1971-01-17,99.15290745303695
1971-01-18,73.55075488513063
1971-01-19,93.59881043638262
1971-01-20,94.39983752347378
1971-01-21,80.40111309155544
1971-01-22,108.6189635526259
1971-01-23,77.4330824547423
1971-01-24,87.57146709060513
1971-01-25,114.55175133828882
1971-01-26,80.48538960256309
1971-01-27,83.78714871215257
1971-01-28,91.55501174561824
1971-01-29,76.72432222779673
1971-01-30,95.16669656878871
1971-01-31,72.19290604550974
1971-02-01,90.00964871371161
1971-02-02,104.46553497929635
1971-02-03,96.40578076237387
1971-02-04,89.59002184201121
1971-02-05,86.78334331413349
1971-02-06,89.15143773822304
1971-02-07,87.12732086172674
1971-02-08,93.97921389076028
1971-02-09,96.44800502060978
1971-02-10,91.43534025673772
1971-02-11,97.00920334690633
1971-02-12,95.13887527704664
1971-02-13,77.53877646240554
1971-02-14,66.6460382118524
1971-02-15,91.72404584238835
1971-02-16,85.49734306312399
1971-02-17,92.02826392474327
1971-02-18,106.71852038951708
1971-02-19,87.31890396720387
1971-02-20,93.1073266799038
1971-02-21,81.54562293791766
1971-02-22,94.91754772769843
1971-02-23,82.18705847369996
1971-02-24,100.00824275123834
1971-02-25,91.22833462573516
1971-02-26,88.5426551380086
1971-02-27,73.62309635891398
1971-02-28,76.27013877475501
1971-03-01,95.80017257871339
1971-03-02,101.63089446728715
1971-03-03,92.41492299389046
1971-03-04,87.72188539571763
1971-03-05,90.48328919354543
1971-03-06,88.56764399489359
1971-03-07,82.96680749353987
1971-03-08,76.48879873758737
1971-03-09,76.58565792411727
1971-03-10,83.12830416514052
1971-03-11,90.9249955300958
1971-03-12,76.71296638496361
1971-03-13,89.26763425460689
1971-03-14,82.48924727215284
1971-03-15,73.28647569319853
1971-03-16,83.5768873283738
1971-03-17,92.3671988177873
1971-03-18,83.69077639704975
1971-03-19,104.77415593143337
1971-03-20,96.23632113504425
1971-03-21,100.54492228373496
1971-03-22,121.06469621470589
1971-03-23,84.27858356234324
1971-03-24,75.6666576853965
1971-03-25,82.15110364210246
1971-03-26,90.6639194101506
1971-03-27,93.9225894811658
1971-03-28,91.85360354252467
1971-03-29,85.52700581544184
1971-03-30,94.13281622810332
1971-03-31,101.41851043526538
1971-04-01,82.47327478310615
1971-04-02,80.69893278358009
1971-04-03,109.64224796905711
1971-04-04,78.74423975597887
1971-04-05,98.46936141715082
1971-04-06,88.0331939903303
1971-04-07,104.85921697117169
1971-04-08,87.10536190526601
1971-04-09,93.97501573861959
1971-04-10,76.86601731603538
1971-04-11,83.21878155984213
1971-04-12,92.46288141929293
1971-04-13,83.33642931103972
1971-04-14,77.14075313072739
1971-04-15,111.24359644540493
1971-04-16,89.79815627895913
1971-04-17,101.45966125376437
1971-04-18,109.06806412208655
1971-04-19,84.7728391238803
1971-04-20,89.14682712890479
1971-04-21,90.76908598602783
1971-04-22,94.71284267641964
1971-04-23,101.17015947951786
1971-04-24,99.7604674099077
1971-04-25,97.1958789497307
1971-04-26,86.78671336082326
1971-04-27,89.91978713161728
1971-04-28,77.46730116392354
1971-04-29,97.12555107271328
1971-04-30,113.11131489789284
1971-05-01,92.62242280198056
1971-05-02,103.96996746745954
1971-05-03,98.38182181170289
1971-05-04,84.55149580030465
1971-05-05,81.15090009947284
1971-05-06,78.6195782922365
1971-05-07,91.20860786986742
1971-05-08,95.56495747995065
1971-05-09,96.08784512010307
1971-05-10,78.6384603812407
1971-05-11,102.33222385559058
1971-05-12,84.45717655652415
1971-05-13,91.23104034823487
1971-05-14,83.57479098870711
1971-05-15,78.16967471273381
1971-05-16,77.39486006287652
1971-05-17,97.1088262841001
1971-05-18,89.89355345042685
1971-05-19,78.999617685956
1971-05-20,83.79228241046945
1971-05-21,104.23245700071074
1971-05-22,98.81756049716644
1971-05-23,96.13732110421284
1971-05-24,111.10171786224464
1971-05-25,105.02869237601945
1971-05-26,90.36121221413785
1971-05-27,84.57231154026923
1971-05-28,115.8512433616138
1971-05-29,102.05802869695519
1971-05-30,84.5495534135667
1971-05-31,76.68668460271493
1971-06-01,67.53403563699446
1971-06-02,77.20439055147969
1971-06-03,85.18797344527728
1971-06-04,103.39004932293335
1971-06-05,99.89666142390408
1971-06-06,92.68455978592662
1971-06-07,96.15370148094522
1971-06-08,82.18705893179558
1971-06-09,76.92362857628618
1971-06-10,87.68818545073864
1971-06-11,99.8758113560885
1971-06-12,90.45327350569801
1971-06-13,97.09275168469003
1971-06-14,90.3672670367474
1971-06-15,77.01988066527215
1971-06-16,92.87868336230873
1971-06-17,86.15825922008025
1971-06-18,100.84504855954845
1971-06-19,74.19430198404396
1971-06-20,105.32304057819445
1971-06-21,77.67476290833562
1971-06-22,87.16880961506861
1971-06-23,75.15521072787945
1971-06-24,100.14467847861228
1971-06-25,78.85507081298543
1971-06-26,84.5602717348846
1971-06-27,100.38939790940638
1971-06-28,84.91128350078766
1971-06-29,89.22414212426186
1971-06-30,95.84231487258585
1971-07-01,93.52088779397592
1971-07-02,92.13961790730465
1971-07-03,84.15783100244717
1971-07-04,86.0677169117708
1971-07-05,94.35321824869139
1971-07-06,87.13739939879562
1971-07-07,92.54904871811232
1971-07-08,70.79662728235209
1971-07-09,89.72681467027022
1971-07-10,95.33337833429512
1971-07-11,96.6284272972914
1971-07-12,87.90114638434795
1971-07-13,93.19173957979262
1971-07-14,83.96235879473946
1971-07-15,104.13919465985582
1971-07-16,86.59250253574399
1971-07-17,102.75257559623188
1971-07-18,88.89968717809352
1971-07-19,78.36852881148053
1971-07-20,87.66610180820928
1971-07-21,80.02432972730553
1971-07-22,87.26532617186324
1971-07-23,79.71496250177633
1971-07-24,87.71839249331084
1971-07-25,99.83644067448026
1971-07-26,104.31554032503352
1971-07-27,83.8576699854542
1971-07-28,97.24336714802686
1971-07-29,105.19462970098989
1971-07-30,78.3643453928596
1971-07-31,72.87166475422467
1971-08-01,76.18002253925495
1971-08-02,89.52324095548063
1971-08-03,68.24837753971445
1971-08-04,101.47743206181524
1971-08-05,67.66304226023162
1971-08-06,89.90404786099987
1971-08-07,93.20528682969501
1971-08-08,96.91781723567556
1971-08-09,101.29201012530325
1971-08-10,106.40781080289018
1971-08-11,93.9260252314308
1971-08-12,84.06197828316554
1971-08-13,91.88565850226405
1971-08-14,93.96718133646792
1971-08-15,92.40604509668373
1971-08-16,85.22441465763335
1971-08-17,102.0795758796346
1971-08-18,86.11492369725114
1971-08-19,88.81044750172524
1971-08-20,81.59322799223193
1971-08-21,99.27436351700044
1971-08-22,111.94544411749882
1971-08-23,102.00468705580091
1971-08-24,79.2647027576208
1971-08-25,81.91953450035504
1971-08-26,74.39121511881018
1971-08-27,93.05228194572345
1971-08-28,94.8134590156748
1971-08-29,83.24895718283395
1971-08-30,84.46956854389258
1971-08-31,70.97525230828637
1971-09-01,88.87682939192278
1971-09-02,83.03445244903463
1971-09-03,83.12508585186781
1971-09-04,112.88741082201963
1971-09-05,96.67618825467792
1971-09-06,89.71590290692714
1971-09-07,92.23799894843933
1971-09-08,84.96256823951028
1971-09-09,99.68884845376708
1971-09-10,87.26650822887946
1971-09-11,79.14138130215677
1971-09-12,106.30704170970165
1971-09-13,82.1290208344781
1971-09-14,110.51639791643827
1971-09-15,99.07367778953596
1971-09-16,96.79844080608571
1971-09-17,80.39319469576476
1971-09-18,104.70618104805595
1971-09-19,113.91405942653591
1971-09-20,79.85924145775505
1971-09-21,89.18318961278658
1971-09-22,81.03216519970678
1971-09-23,86.55357023846273
1971-09-24,88.29299530546659
1971-09-25,102.95106440591631
1971-09-26,75.75833805725459
1971-09-27,97.19690260475095
1971-09-28,97.59234888924355
1971-09-29,80.8344408570128
1971-09-30,90.23916892043071
1971-10-01,84.26449941738494
1971-10-02,91.22248351545441
1971-10-03,108.49800089062164
1971-10-04,81.27873933972543
1971-10-05,92.97051078871539
1971-10-06,80.79373367364983
1971-10-07,97.2596208548456
1971-10-08,93.21578644632422
1971-10-09,95.9515033230919
1971-10-10,84.72091978684364
1971-10-11,78.58928554543157
1971-10-12,74.10734069596373
1971-10-13,90.09425920236646
1971-10-14,95.3712838896934
1971-10-15,93.95152210647748
1971-10-16,97.36046751982617
1971-10-17,84.6106240320792
1971-10-18,89.04459736439405
1971-10-19,66.54227570499867
1971-10-20,88.63503990540158
1971-10-21,107.40718981986888
1971-10-22,91.8565645838317
1971-10-23,110.01779509520168
1971-10-24,94.34865522507404
1971-10-25,99.98095249078777
1971-10-26,97.1239460303736
1971-10-27,98.33605981624169
1971-10-28,93.27916353061289
1971-10-29,98.52832050799759
1971-10-30,84.92014971128563
1971-10-31,103.41229831073468
1971-11-01,105.58699138533802
1971-11-02,93.9490609079538
1971-11-03,86.40028025394945
1971-11-04,77.93670250778642
1971-11-05,93.83935983927918
1971-11-06,89.80717130421283
1971-11-07,83.53999741673579
1971-11-08,80.1599313069063
1971-11-09,79.4808569212175
1971-11-10,90.61855699032854
1971-11-11,94.83284603395786
1971-11-12,95.23202108224197
1971-11-13,122.08728197384
1971-11-14,97.28220353669377
1971-11-15,101.12539313920918
1971-11-16,90.0571914570963
1971-11-17,76.09273298684475
1971-11-18,85.78103134739887
1971-11-19,107.90107056245046
1971-11-20,81.74063307764405
1971-11-21,90.82889386715334
1971-11-22,90.48828410903884
1971-11-23,105.44752511980582
1971-11-24,95.4557581538523
1971-11-25,96.10398526557955
1971-11-26,88.54270501175695
1971-11-27,67.64305826767517
1971-11-28,86.08416863742343
1971-11-29,89.79077845791844
1971-11-30,91.72653586996985
1971-12-01,83.19385290415424
1971-12-02,75.92817024027511
1971-12-03,97.67319309281962
1971-12-04,86.8050912704062
1971-12-05,89.91715715018843
1971-12-06,72.66805229122181
1971-12-07,87.60620211823516
1971-12-08,97.16496803095676
1971-12-09,93.15821126001387
1971-12-10,85.8944829169441
1971-12-11,84.62112465013037
1971-12-12,88.14431511862266
1971-12-13,93.61721808570195
1971-12-14,93.52162793784787
1971-12-15,95.58501534341467
1971-12-16,98.21440682102929
1971-12-17,91.13603896011469
1971-12-18,107.26091751139575
1971-12-19,96.61708574135996
1971-12-20,82.56516308046295
1971-12-21,93.34778376919814
1971-12-22,95.35185876672583
1971-12-23,97.59839805531385
1971-12-24,85.7276976001322
1971-12-25,70.47338264976695
1971-12-26,104.49651256181403
1971-12-27,89.01203489560918
1971-12-28,69.02463222216606
1971-12-29,87.24077547840919
1971-12-30,97.41862950335357
1971-12-31,79.29895881895816
1972-01-01,79.16606406093929
1972-01-02,87.50374767530828
1972-01-03,91.05957512192794
1972-01-04,84.18888369768949
1972-01-05,86.32141107346496
1972-01-06,98.1154169259697
1972-01-07,90.14405519980264
1972-01-08,75.17320983132217
1972-01-09,101.86995134431503
1972-01-10,88.15223154159352
1972-01-11,80.91513156029897
1972-01-12,88.12119356015239
1972-01-13,76.75490005649165
1972-01-14,90.09640600539426
1972-01-15,95.48424602094654
1972-01-16,84.26843027305503
1972-01-17,86.92654062591772
1972-01-18,84.07957240621975
1972-01-19,97.25838117255817
1972-01-20,87.55744238943645
1972-01-21,84.16847912372424
1972-01-22,91.4470282518353
1972-01-23,87.21535135656907
1972-01-24,88.60226929511511
1972-01-25,81.9528248612333
1972-01-26,96.21024234172593
1972-01-27,85.95797345575058
1972-01-28,87.04791240457844
1972-01-29,91.87148497460788
1972-01-30,109.61531275351689
1972-01-31,98.34624114418193
1972-02-01,83.29082259037929
1972-02-02,77.46214735146447
1972-02-03,93.23373778022733
1972-02-04,84.13865803804632
1972-02-05,87.69943723915893
1972-02-06,88.16797452952004
1972-02-07,88.8890920071418
1972-02-08,87.84456934079213
1972-02-09,85.21790785329065
1972-02-10,68.56696610967671
1972-02-11,91.85753888427185
1972-02-12,96.19053449502661
1972-02-13,80.5744354712028
1972-02-14,97.20383450128577
1972-02-15,93.07360892247874
1972-02-16,91.2115008358249
1972-02-17,91.8371106230644
1972-02-18,97.3970114004863
1972-02-19,95.43589094824021
1972-02-20,74.21026291649706
1972-02-21,102.95243756802718
1972-02-22,95.5470679418992
1972-02-23,80.0700165112313
1972-02-24,72.11715423299461
1972-02-25,77.90017190986222
1972-02-26,102.47956632674945
1972-02-27,88.88308833440483
1972-02-28,97.87036765154414
1972-02-29,110.28800927211184
1972-03-01,78.45611983103035
1972-03-02,78.05959880763368
1972-03-03,89.82736713270286
1972-03-04,92.98198323586934
1972-03-05,97.66498570405277
1972-03-06,80.71465918254215
1972-03-07,83.36483912968687
1972-03-08,103.81017394992277
1972-03-09,94.05159996279623
1972-03-10,93.14301143141483
1972-03-11,85.55225336427509
1972-03-12,103.16262076444835
1972-03-13,100.61457064448187
1972-03-14,89.69941604849933
1972-03-15,73.35361313608698
1972-03-16,99.39908180888807
1972-03-17,95.34485359791348
1972-03-18,90.90975982328024
1972-03-19,101.70623035378787
1972-03-20,94.55198276234074
1972-03-21,87.0178268819104
1972-03-22,100.01023820529159
1972-03-23,92.2010472121836
1972-03-24,99.21646038842192
1972-03-25,91.41098462365836
1972-03-26,95.60751030122728
1972-03-27,104.78360907523353
1972-03-28,103.9701351208827
1972-03-29,84.65734650120092
1972-03-30,99.28404028777489
1972-03-31,83.90804244106933
1972-04-01,97.9486885062666
1972-04-02,88.67435542480783
1972-04-03,74.91612155426809
1972-04-04,92.89557300227334
1972-04-05,100.50590631399
1972-04-06,96.03106282223455
1972-04-07,81.36823410190239
1972-04-08,92.69366500014922
1972-04-09,88.6715114004633
1972-04-10,98.11747308472894
1972-04-11,100.34163827794653
1972-04-12,77.05111772356092
1972-04-13,90.97994899641397
1972-04-14,80.98071678769062
1972-04-15,91.98582593450706
1972-04-16,76.13331179311432
1972-04-17,89.38772506915132
1972-04-18,92.83382041996364
1972-04-19,67.12155546337225
1972-04-20,87.31947245727513
1972-04-21,75.02949495082967
1972-04-22,98.30071521078901
1972-04-23,70.57637631246475
1972-04-24,86.46560909044561
1972-04-25,103.13972842443158
1972-04-26,79.53418701657768
1972-04-27,82.65968777046112
1972-04-28,89.24898291064382
1972-04-29,90.53072415022226
1972-04-30,66.76484468628024
1972-05-01,87.38153743150853
1972-05-02,96.93635754602776
1972-05-03,111.51314344006747
1972-05-04,82.38130594253326
1972-05-05,87.03780651060313
1972-05-06,94.06358795042433
1972-05-07,81.84851038659943
1972-05-08,104.81797103199087
1972-05-09,89.64252639666186
1972-05-10,92.2029907923575
1972-05-11,95.36401393269001
1972-05-12,72.88846344459054
1972-05-13,92.74891606947878
1972-05-14,83.69192796010157
1972-05-15,81.2916723109006
1972-05-16,94.59139644414341
1972-05-17,101.29150931339137
1972-05-18,89.99055256022015
1972-05-19,105.36413039762145
1972-05-20,87.6459690393466
1972-05-21,72.77897027381486
1972-05-22,78.3479602881835
1972-05-23,105.25613093681461
1972-05-24,107.8219700211431
1972-05-25,93.62947239224633
1972-05-26,83.8326159548304
1972-05-27,86.93436459979945
1972-05-28,89.56867754339775
1972-05-29,90.14272524029492
1972-05-30,95.57968177270754
1972-05-31,93.43143559600632
1972-06-01,78.08108330911226
1972-06-02,78.72002837179964
1972-06-03,95.43633003598512
1972-06-04,86.00190676864467
1972-06-05,89.19397455263977
1972-06-06,90.16814030212645
1972-06-07,84.58132361788252
1972-06-08,91.31972229077009
1972-06-09,96.89781093746768
1972-06-10,88.70588548798068
1972-06-11,103.71721201157168
1972-06-12,105.62692050775172
1972-06-13,81.54749567924506
1972-06-14,94.0869224695013
1972-06-15,87.60689628363862
1972-06-16,82.37234245326934
1972-06-17,89.62896009016833
1972-06-18,68.64489365762705
1972-06-19,97.77740360273997
1972-06-20,98.6757743958059
1972-06-21,92.29545689683295
1972-06-22,99.66346057058841
1972-06-23,83.01363422808552
1972-06-24,62.158134001587825
1972-06-25,85.1850807684925
1972-06-26,77.82742754727995
1972-06-27,90.1061944625289
1972-06-28,104.40197971949075
1972-06-29,92.9538624532144
1972-06-30,87.41939431312997
1972-07-01,101.10988692544878
1972-07-02,106.92092568093686
1972-07-03,94.43985412482465
1972-07-04,83.52458981824316
1972-07-05,91.23199378575512
1972-07-06,91.56473389135178
1972-07-07,88.11315779282376
1972-07-08,102.89136247091278
1972-07-09,98.45047129568933
1972-07-10,78.46489158605524
1972-07-11,77.36570691624482
1972-07-12,84.66046581935066
1972-07-13,80.05953308996808
1972-07-14,85.3236173965395
1972-07-15,89.98679875150322
1972-07-16,88.21561135198354
1972-07-17,91.7125066998257
1972-07-18,86.66178270120827
1972-07-19,76.04049379357734
1972-07-20,80.33614898132333
1972-07-21,79.45484200897839
