ds,y
2015-06-13,28.582233061073747
2015-06-14,23.96004731809743
2015-06-15,23.7481264816958
2015-06-16,25.080384499157415
2015-06-17,21.292447399365226
2015-06-18,20.183169749110338
2015-06-19,19.806547899335513
2015-06-20,20.546319129782958
2015-06-21,19.811399477857282
2015-06-22,19.80320002935672
2015-06-23,16.56589537560865
2015-06-24,13.666360043414839
2015-06-25,12.947921750621155
2015-06-26,16.470943851890322
2015-06-27,13.817282697526
2015-06-28,9.492099331156727
2015-06-29,9.574926637183783
2015-06-30,9.066620559209293
2015-07-01,7.9332542823175265
2015-07-02,8.871723497367483
2015-07-03,8.122148526269587
2015-07-04,8.130528594863447
2015-07-05,4.387147906958178
2015-07-06,2.1568593126846696
2015-07-07,5.881676309391382
2015-07-08,3.0462187156362734
2015-07-09,1.8670897919210327
2015-07-10,-0.8700340575091784
2015-07-11,-1.3541689386655205
2015-07-12,-4.168144303002411
2015-07-13,-2.0441296876898476
2015-07-14,-2.0292232442849834
2015-07-15,-8.203587647274063
2015-07-16,-4.078548238015275
2015-07-17,-4.99305169716288
2015-07-18,-7.707820421866944
2015-07-19,-6.546286552797666
2015-07-20,-8.139029730942461
2015-07-21,-12.365486874186283
2015-07-22,-12.507434414381706
2015-07-23,-12.789754723670036
2015-07-24,-14.454570193053003
2015-07-25,-15.542804177749018
2015-07-26,-15.123460958130229
2015-07-27,-17.646192874953137
2015-07-28,-20.500130961644565
2015-07-29,-16.775296854475364
2015-07-30,-20.055565525774004
2015-07-31,-21.045613734391793
2015-08-01,-23.267934618355035
2015-08-02,-23.083525325384418
2015-08-03,-25.171475357579485
2015-08-04,-22.641230466989274
2015-08-05,-24.80915784489343
2015-08-06,-29.638757168671013
2015-08-07,-26.24017845000889
2015-08-08,-30.212613393959053
2015-08-09,-31.35458489640366
2015-08-10,-29.867707397139796
2015-08-11,-33.30066610769004
2015-08-12,-33.652706628896716
2015-08-13,-35.02256218485868
2015-08-14,-30.87949876554078
2015-08-15,-38.17909008394016
2015-08-16,-35.69757737270407
2015-08-17,-38.210009148663396
2015-08-18,-38.007358729446466
2015-08-19,-40.54746779678685
2015-08-20,-41.50779773815051
2015-08-21,-41.46580295013082
2015-08-22,-45.370524468949775
2015-08-23,-45.21886121242963
2015-08-24,-42.685694705239435
2015-08-25,-45.730302269573016
2015-08-26,-46.0040096468364
2015-08-27,-51.02877336317676
2015-08-28,-49.69848857441956
2015-08-29,-48.89466679718692
2015-08-30,-50.46141398579432
2015-08-31,-48.868593386080164
2015-09-01,-52.88659329293495
2015-09-02,-53.41619796493567
2015-09-03,-56.12829261781716
2015-09-04,-57.2646797231553
2015-09-05,-55.364008725460394
2015-09-06,-58.147594268974544
2015-09-07,-61.26268604288293
2015-09-08,-57.77960143335713
2015-09-09,-61.5435396191941
2015-09-10,-62.60268841058541
2015-09-11,-64.58475552456832
2015-09-12,-66.36219495260013
2015-09-13,-61.645975787198026
2015-09-14,-66.85207318894713
2015-09-15,-65.95988781717001
2015-09-16,-68.31550418760185
2015-09-17,-68.11860852938705
2015-09-18,-71.94007687146085
2015-09-19,-72.30299718447753
2015-09-20,-69.18232711168301
2015-09-21,-74.81537365047213
2015-09-22,-74.01759712284145
2015-09-23,-74.51545244951255
2015-09-24,-77.91955989248544
2015-09-25,-76.74506218404842
2015-09-26,-75.18608070462062
2015-09-27,-80.4754718260391
2015-09-28,-78.17694260524277
2015-09-29,-81.56106780273828
2015-09-30,-79.91995127652778
2015-10-01,-81.28707355638969
2015-10-02,-82.43360729585795
2015-10-03,-83.21757555162878
2015-10-04,-89.52857977596746
2015-10-05,-86.25619926011119
2015-10-06,-93.6730031343377
2015-10-07,-87.92349351991486
2015-10-08,-88.04535147437204
2015-10-09,-91.22136178722785
2015-10-10,-92.16694243038971
2015-10-11,-93.7603218171394
2015-10-12,-96.98397333164328
2015-10-13,-99.36301198322177
2015-10-14,-97.27065305470836
2015-10-15,-96.20865190092063
2015-10-16,-98.68870466843605
2015-10-17,-96.88763357331005
2015-10-18,-100.4906478034984
2015-10-19,-101.92834294685949
2015-10-20,-102.33740393867694
2015-10-21,-100.63209916957244
2015-10-22,-100.69517772567191
2015-10-23,-106.99829451029454
2015-10-24,-106.11891878847543
2015-10-25,-108.23574090458958
2015-10-26,-110.23867479530428
2015-10-27,-108.99713909307474
2015-10-28,-108.81133247863896
2015-10-29,-113.6246689217399
2015-10-30,-112.87647744881747
2015-10-31,-115.00131734538984
2015-11-01,-112.68989115050748
2015-11-02,-117.00250803437038
2015-11-03,-112.97546848125879
2015-11-04,-118.41315415128368
2015-11-05,-119.2415112739567
2015-11-06,-117.19217839097482
2015-11-07,-121.51059576118989
2015-11-08,-124.5178478760437
2015-11-09,-119.60189852138447
2015-11-10,-123.65862987870193
2015-11-11,-123.9639999642134
2015-11-12,-122.92250619289473
2015-11-13,-127.97624321395425
2015-11-14,-129.75318428203556
2015-11-15,-128.25533301814994
2015-11-16,-129.27919881222866
2015-11-17,-129.51521612231178
2015-11-18,-129.29393532473054
2015-11-19,-133.4406236908156
2015-11-20,-134.26269713489077
2015-11-21,-133.83451451810308
2015-11-22,-135.86068532627198
2015-11-23,-133.44004155258688
2015-11-24,-140.45852907684844
2015-11-25,-136.6302587624364
2015-11-26,-135.51961654846556
2015-11-27,-138.74090007412494
2015-11-28,-136.6970256224312
2015-11-29,-144.7529781261367
2015-11-30,-144.26740411153816
2015-12-01,-141.76960128965197
2015-12-02,-143.47252361685744
2015-12-03,-147.1704736287379
2015-12-04,-145.91016897272894
2015-12-05,-148.85426772308193
2015-12-06,-148.72713837044586
2015-12-07,-153.61499918816534
2015-12-08,-151.104144796892
2015-12-09,-151.91592104017195
2015-12-10,-152.09194248121946
2015-12-11,-153.468212176129
2015-12-12,-156.83915855653487
2015-12-13,-155.95711363543106
2015-12-14,-155.64032905455986
2015-12-15,-157.6085205703351
2015-12-16,-157.07072296759392
2015-12-17,-160.4258576263626
2015-12-18,-159.8021013937097
2015-12-19,-159.97256007012993
2015-12-20,-161.47652045023003
2015-12-21,-162.97987122394272
2015-12-22,-165.62705410434992
2015-12-23,-169.01626193030927
2015-12-24,-169.11774430793864
2015-12-25,-169.81664582782852
2015-12-26,-166.97821706734794
2015-12-27,-169.13530279273684
2015-12-28,-166.79248968910883
2015-12-29,-174.89995414973876
2015-12-30,-172.49580598708485
2015-12-31,-174.80397978256093
2016-01-01,-176.33674427647495
2016-01-02,-172.75220352279428
2016-01-03,-173.60582460199367
2016-01-04,-177.29908265314822
2016-01-05,-177.65062009068683
2016-01-06,-181.2836757359843
2016-01-07,-180.2844345909368
2016-01-08,-180.71230287975413
2016-01-09,-182.79039681564802
2016-01-10,-182.89511592035316
2016-01-11,-185.52228683950108
2016-01-12,-190.057463813474
2016-01-13,-185.7566993074047
2016-01-14,-189.47149445318337
2016-01-15,-190.31913144079357
2016-01-16,-188.28883774170478
2016-01-17,-188.36093969229188
2016-01-18,-189.87108678794257
2016-01-19,-191.67452771469485
2016-01-20,-194.3865670004845
2016-01-21,-196.97701826449602
2016-01-22,-195.3519602069783
2016-01-23,-196.67702534539302
2016-01-24,-196.40343905580488
2016-01-25,-198.5236573870477
2016-01-26,-199.20681722778608
2016-01-27,-196.12405471971203
2016-01-28,-203.0031049064957
2016-01-29,-202.12162142186298
2016-01-30,-203.931945707759
2016-01-31,-203.7876161341052
2016-02-01,-203.0940140981807
2016-02-02,-205.00293552493397
2016-02-03,-207.38234491311493
2016-02-04,-208.9860496145655
2016-02-05,-211.2326825353127
2016-02-06,-211.6883792464342
2016-02-07,-211.2047304891044
2016-02-08,-215.23189082162452
2016-02-09,-217.85567632429277
2016-02-10,-214.2612302458429
2016-02-11,-212.98261022252692
2016-02-12,-219.27420173965947
2016-02-13,-220.26955798064895
2016-02-14,-217.1381265952538
2016-02-15,-217.9724902206543
2016-02-16,-224.39422015995575
2016-02-17,-225.3463904135824
2016-02-18,-224.07578335158345
2016-02-19,-225.9912042366959
2016-02-20,-227.046745345715
2016-02-21,-224.97449543644055
2016-02-22,-225.4494995586912
2016-02-23,-227.64288655939814
2016-02-24,-228.5189709989602
2016-02-25,-232.99050152019743
2016-02-26,-231.72083434618241
2016-02-27,-231.34643118722667
2016-02-28,-235.25663546785518
2016-02-29,-238.34608865610167
2016-03-01,-237.11235901314492
2016-03-02,-234.81594919722394
2016-03-03,-240.00828649631893
2016-03-04,-234.11712542081366
2016-03-05,-240.41722471608185
2016-03-06,-238.99159963412515
2016-03-07,-238.16200504389025
2016-03-08,-242.82508727666053
2016-03-09,-238.3335005067237
2016-03-10,-241.90515187126076
2016-03-11,-247.20238351734275
2016-03-12,-244.56916294773876
2016-03-13,-244.89915905856947
2016-03-14,-247.67333998821636
2016-03-15,-246.9741240354927
2016-03-16,-250.4965675858211
2016-03-17,-252.80746019461637
2016-03-18,-253.6064490819092
2016-03-19,-250.12463650715412
2016-03-20,-255.6206674391174
2016-03-21,-249.9647347937254
2016-03-22,-255.55471597253884
2016-03-23,-258.1225469947893
2016-03-24,-256.04585901770145
2016-03-25,-259.4018450289377
2016-03-26,-257.5479520662661
2016-03-27,-259.444176642185
2016-03-28,-263.58435457977737
2016-03-29,-263.55561637224173
2016-03-30,-262.54209718704857
2016-03-31,-263.037068385288
2016-04-01,-265.5077945727041
2016-04-02,-267.0901154026305
2016-04-03,-267.48108364804375
2016-04-04,-270.0369248434041
2016-04-05,-270.96018772912936
2016-04-06,-272.6082376197521
2016-04-07,-271.9730014234448
2016-04-08,-272.8226041609779
2016-04-09,-273.3211162802491
2016-04-10,-276.03332949457666
2016-04-11,-277.58230671224743
2016-04-12,-277.6464295735739
2016-04-13,-279.3737620097869
2016-04-14,-278.66466219154273
2016-04-15,-280.5999880538135
2016-04-16,-279.59280714257267
2016-04-17,-279.6063595583195
2016-04-18,-281.29507952129455
2016-04-19,-285.19616316351517
2016-04-20,-287.34606245341564
2016-04-21,-289.004044932488
2016-04-22,-287.0831192071489
2016-04-23,-282.8702694375621
2016-04-24,-287.8163238743037
2016-04-25,-291.1623492892676
2016-04-26,-289.38918004082046
2016-04-27,-293.77131718870515
2016-04-28,-292.28369314146886
2016-04-29,-293.550461781781
2016-04-30,-292.8975716094656
2016-05-01,-292.43616010304714
2016-05-02,-295.1307149011353
2016-05-03,-298.1056360207345
2016-05-04,-299.3419849404249
2016-05-05,-297.6121451017635
2016-05-06,-298.90267394226953
2016-05-07,-302.32246221847896
2016-05-08,-303.3313600863289
2016-05-09,-303.1406664813633
2016-05-10,-306.00302816647144
2016-05-11,-305.6958323099005
2016-05-12,-308.4847235571308
2016-05-13,-309.39103601733774
2016-05-14,-310.9147498688634
2016-05-15,-309.7052889203752
2016-05-16,-308.37393394023616
2016-05-17,-312.6480344587287
2016-05-18,-313.0122650159981
2016-05-19,-312.0613090423694
2016-05-20,-314.22367810324135
2016-05-21,-313.0818003294206
2016-05-22,-317.6460911238055
2016-05-23,-318.81271425134327
2016-05-24,-317.57446924363495
2016-05-25,-317.82683449313197
2016-05-26,-318.21833324405105
2016-05-27,-321.9049130725068
2016-05-28,-320.0282917122862
2016-05-29,-323.2289422584424
2016-05-30,-324.88062630103593
2016-05-31,-325.0736083657574
2016-06-01,-330.25141018975705
2016-06-02,-326.5200254972899
2016-06-03,-328.8728839840775
2016-06-04,-328.6589672771264
2016-06-05,-332.6277324403514
2016-06-06,-330.9745140440229
2016-06-07,-331.69804044525495
2016-06-08,-330.28436851022394
2016-06-09,-337.03344413966926
2016-06-10,-334.113708987687
2016-06-11,-337.36077021041336
2016-06-12,-337.95182521601276
2016-06-13,-338.5293217727922
2016-06-14,-338.1698907227292
2016-06-15,-339.3350855853654
2016-06-16,-342.44013773405794
2016-06-17,-339.3831516895979
2016-06-18,-345.22826347651153
2016-06-19,-346.36773599834345
2016-06-20,-346.75491191663053
2016-06-21,-351.4184110189199
2016-06-22,-349.01669723319264
2016-06-23,-351.96989481592476
2016-06-24,-352.4817071820646
2016-06-25,-351.4395383461757
2016-06-26,-350.48334105838717
2016-06-27,-354.27947326882645
2016-06-28,-353.8526575125083
2016-06-29,-350.35000551417903
2016-06-30,-357.6458003562631
2016-07-01,-359.05457765236594
2016-07-02,-359.1641835949488
2016-07-03,-360.9046821001899
2016-07-04,-364.5004812141585
2016-07-05,-360.7123435103498
2016-07-06,-362.38764393403363
2016-07-07,-362.888927185758
2016-07-08,-362.14880809920777
2016-07-09,-365.5768183198844
2016-07-10,-363.0809036788118
2016-07-11,-368.71396151990064
2016-07-12,-368.1014080060625
2016-07-13,-367.74623131964427
2016-07-14,-370.5894195603751
2016-07-15,-370.34732358854035
2016-07-16,-372.0007179197893
2016-07-17,-370.75701818637623
2016-07-18,-374.5166697898292
2016-07-19,-372.8143140060836
2016-07-20,-379.3779342440671
2016-07-21,-378.1338139613651
2016-07-22,-377.6354200679703
2016-07-23,-379.32081244492406
2016-07-24,-380.0671005336743
2016-07-25,-383.1088758708179
2016-07-26,-379.86201602385864
2016-07-27,-380.96205004653126
2016-07-28,-382.77166215394243
2016-07-29,-386.51491540168615
2016-07-30,-385.98334323015473
2016-07-31,-387.72214123769567
2016-08-01,-387.02496927109024
2016-08-02,-390.0966898621004
2016-08-03,-391.7790612450633
2016-08-04,-392.33965015074386
2016-08-05,-388.572735292976
2016-08-06,-395.23010770131
2016-08-07,-397.61562025826356
2016-08-08,-396.369648470717
2016-08-09,-395.4289391411763
2016-08-10,-400.0535291916626
2016-08-11,-398.7359608266777
2016-08-12,-399.75344402888055
2016-08-13,-400.0103232461723
2016-08-14,-401.67868477481665
2016-08-15,-405.05661495087895
2016-08-16,-407.0465306090945
2016-08-17,-403.7545261469912
2016-08-18,-404.662832217639
2016-08-19,-407.70661865120326
2016-08-20,-408.22932341465406
2016-08-21,-409.50576156311683
2016-08-22,-411.46856661571945
2016-08-23,-414.8653650105657
2016-08-24,-414.4396190666137
2016-08-25,-415.3758209475778
2016-08-26,-416.2364629528562
2016-08-27,-416.8833584685552
2016-08-28,-414.2400124321642
2016-08-29,-416.1151807682038
2016-08-30,-421.9560770848465
2016-08-31,-418.7077492059761
2016-09-01,-419.9369601090347
2016-09-02,-419.6225193168187
2016-09-03,-422.9082900976357
2016-09-04,-420.9120882510082
2016-09-05,-423.49467936815154
2016-09-06,-423.965563344447
2016-09-07,-423.3427492070796
2016-09-08,-427.3548502513086
2016-09-09,-425.53178179841376
2016-09-10,-429.7052455755794
2016-09-11,-428.3042246362374
2016-09-12,-430.833260171486
2016-09-13,-427.0333212089375
2016-09-14,-432.11794449870354
2016-09-15,-434.0397651960521
2016-09-16,-435.4946727626607
2016-09-17,-434.434600236223
2016-09-18,-433.0672610333042
2016-09-19,-437.27548471387894
2016-09-20,-435.43769624568154
2016-09-21,-441.344349858025
2016-09-22,-439.70486182044397
2016-09-23,-440.1147695751376
2016-09-24,-442.5746695923268
2016-09-25,-447.1360886466792
2016-09-26,-442.23871224397817
2016-09-27,-447.8571795668611
2016-09-28,-444.21630205915767
2016-09-29,-442.9846814595901
2016-09-30,-446.6537398887055
2016-10-01,-447.7931715027483
2016-10-02,-450.8388502329492
2016-10-03,-451.8114967057212
2016-10-04,-452.6516604033359
2016-10-05,-456.0186757658366
2016-10-06,-452.9269987119781
2016-10-07,-453.70575832532086
2016-10-08,-456.6339955284497
2016-10-09,-457.28082401211833
2016-10-10,-456.7321493984679
2016-10-11,-458.3943552221907
2016-10-12,-461.61808639612894
2016-10-13,-464.3293682496976
2016-10-14,-463.36831897336214
2016-10-15,-469.218705128355
2016-10-16,-465.0302083353725
2016-10-17,-462.80444801809136
2016-10-18,-468.051996771324
2016-10-19,-465.3587724830899
2016-10-20,-468.59480353371475
2016-10-21,-471.1550915692691
2016-10-22,-472.6767983735823
2016-10-23,-472.65042437577773
2016-10-24,-469.7791319127268
2016-10-25,-472.1417825578248
2016-10-26,-474.67043329502746
2016-10-27,-472.5437760646373
2016-10-28,-477.45626365109104
2016-10-29,-476.9500309486574
2016-10-30,-479.69396786730744
2016-10-31,-480.64757001591886
2016-11-01,-478.17099058252353
2016-11-02,-482.9615607973111
2016-11-03,-482.700211152543
2016-11-04,-481.6006778549748
2016-11-05,-481.91976400902786
2016-11-06,-483.93584946664004
2016-11-07,-486.55822782538934
2016-11-08,-486.15861869843155
2016-11-09,-488.0885130963809
2016-11-10,-484.63458667092084
2016-11-11,-489.87779954013
2016-11-12,-491.7458085718085
2016-11-13,-492.18665180595445
2016-11-14,-490.2428619230956
2016-11-15,-489.02800661825466
2016-11-16,-489.9900996432898
2016-11-17,-495.0038928342958
2016-11-18,-499.67334626762477
2016-11-19,-496.2373977811925
2016-11-20,-499.89552811233494
2016-11-21,-500.29171126635964
2016-11-22,-499.7380698203752
2016-11-23,-503.63523108925574
2016-11-24,-500.80544953401443
2016-11-25,-502.20105776371224
2016-11-26,-503.57364714441854
2016-11-27,-507.9475184091553
2016-11-28,-508.54074110517456
2016-11-29,-507.82801972342065
2016-11-30,-509.1199297203745
2016-12-01,-512.0679268273657
2016-12-02,-509.74903154707135
2016-12-03,-512.7902884214977
2016-12-04,-513.3811317651418
2016-12-05,-514.8322420904627
2016-12-06,-514.6179135903799
2016-12-07,-516.931971442606
2016-12-08,-517.5323636640265
2016-12-09,-518.8879451179711
2016-12-10,-523.4534784322601
2016-12-11,-522.7033994840621
2016-12-12,-525.5862023521316
2016-12-13,-525.6912942245425
2016-12-14,-522.1712465395794
2016-12-15,-524.0971156071399
2016-12-16,-526.5367644681307
2016-12-17,-528.4299443815407
2016-12-18,-529.1795220729609
2016-12-19,-527.5143601350571
2016-12-20,-528.4319990663446
2016-12-21,-529.9630193441161
2016-12-22,-530.6673733166091
2016-12-23,-532.3543446169962
2016-12-24,-531.3714560888801
2016-12-25,-534.0371581075667
2016-12-26,-535.709748522734
2016-12-27,-536.1862134408079
2016-12-28,-535.8164531400785
2016-12-29,-537.5360471594801
2016-12-30,-536.7064809867259
2016-12-31,-540.5258992898381
2017-01-01,-545.8697359962702
2017-01-02,-539.6373995838667
2017-01-03,-543.5485900274728
2017-01-04,-543.3283821822282
2017-01-05,-544.7358459272587
2017-01-06,-548.676642896493
2017-01-07,-546.9643782253232
2017-01-08,-552.5817253274696
2017-01-09,-551.5359247900358
2017-01-10,-550.6605719292322
2017-01-11,-549.2666392894241
2017-01-12,-549.9797385210447
2017-01-13,-550.5419749739757
2017-01-14,-556.1362741649668
2017-01-15,-553.7140397930591
2017-01-16,-560.5438821534226
2017-01-17,-554.5659755291372
2017-01-18,-558.6999174557155
2017-01-19,-555.3679191606732
2017-01-20,-562.6645841453943
2017-01-21,-562.354777966953
2017-01-22,-560.0440029753785
2017-01-23,-561.507237265205
2017-01-24,-559.2187640348545
2017-01-25,-565.2376261063266
2017-01-26,-567.0492593730735
2017-01-27,-567.4330553165714
2017-01-28,-570.8474829239581
2017-01-29,-569.9423166180195
2017-01-30,-569.9207175528737
2017-01-31,-568.9049959389824
2017-02-01,-571.5843674305036
2017-02-02,-573.4418487789399
2017-02-03,-575.2476906457551
2017-02-04,-576.7498379719719
2017-02-05,-579.0674619132061
2017-02-06,-576.0289248838811
2017-02-07,-575.7068313106519
2017-02-08,-574.2598942475098
2017-02-09,-580.9667343115973
2017-02-10,-583.3899260282321
2017-02-11,-581.4232292090736
2017-02-12,-584.0300293122165
2017-02-13,-583.5270692108575
2017-02-14,-585.7796890090216
2017-02-15,-591.2781920789756
2017-02-16,-589.3971419501169
2017-02-17,-590.8681305740174
2017-02-18,-589.49567235593
2017-02-19,-591.3310535053502
2017-02-20,-591.4433555527332
2017-02-21,-595.5559189265487
2017-02-22,-594.9086778819097
2017-02-23,-592.6289204128528
2017-02-24,-595.0830187660894
2017-02-25,-598.5583153759331
2017-02-26,-595.835012552236
2017-02-27,-596.6219497437477
2017-02-28,-597.9572769227905
2017-03-01,-596.3236775341343
2017-03-02,-602.1802740015329
2017-03-03,-603.1633548529567
2017-03-04,-605.7615964139558
2017-03-05,-600.2220858808193
2017-03-06,-603.2049098587319
2017-03-07,-606.5626909093952
2017-03-08,-609.0390437979338
2017-03-09,-606.1680019908645
2017-03-10,-611.3813520758165
2017-03-11,-610.7368082047927
2017-03-12,-611.0500708025127
2017-03-13,-610.6671428620033
2017-03-14,-612.3482156333869
2017-03-15,-614.7870118884488
2017-03-16,-613.0856175005307
2017-03-17,-617.3028623318492
2017-03-18,-618.1340322626777
2017-03-19,-618.6809233007117
2017-03-20,-619.5988470600548
2017-03-21,-618.4572418746617
2017-03-22,-620.8367468340774
2017-03-23,-619.7352089049377
2017-03-24,-620.9349719353072
2017-03-25,-626.0887975825186
2017-03-26,-624.716327883931
2017-03-27,-627.4027375313556
2017-03-28,-627.2276143353578
2017-03-29,-628.1990905657752
2017-03-30,-626.0744047613954
2017-03-31,-632.3489561529162
2017-04-01,-629.8985151652785
2017-04-02,-630.7321415600808
2017-04-03,-633.8768698298048
2017-04-04,-633.5517600460505
2017-04-05,-634.344026435661
2017-04-06,-635.8846327494016
2017-04-07,-636.7855131651769
2017-04-08,-637.4569182648015
2017-04-09,-638.1332785543539
2017-04-10,-636.9290620448493
2017-04-11,-643.0667582539502
2017-04-12,-641.8854588294105
2017-04-13,-642.0946637542431
2017-04-14,-644.4599008089888
2017-04-15,-644.5310968403737
2017-04-16,-646.3285726579213
2017-04-17,-646.4555814354088
2017-04-18,-651.0655658305574
2017-04-19,-646.891130708078
2017-04-20,-650.500811326072
2017-04-21,-653.7442307637924
2017-04-22,-654.9019617986677
2017-04-23,-654.342387142411
2017-04-24,-653.6817969045834
2017-04-25,-655.3256215393226
2017-04-26,-657.5304834165773
2017-04-27,-658.6690516500777
2017-04-28,-660.1809074887765
2017-04-29,-654.362540433452
2017-04-30,-659.2251511462426
2017-05-01,-660.1802090809152
2017-05-02,-663.7206801768288
2017-05-03,-662.0852305648859
2017-05-04,-659.0456423807885
2017-05-05,-663.0088712113926
2017-05-06,-666.4747354706764
2017-05-07,-667.5152873273981
2017-05-08,-670.2829906946122
2017-05-09,-667.3451711794221
2017-05-10,-671.0511939488621
2017-05-11,-668.1133105614564
2017-05-12,-672.6666097940689
2017-05-13,-673.0644615459478
2017-05-14,-676.829022022458
2017-05-15,-677.4063711141157
2017-05-16,-676.658433963242
2017-05-17,-680.140187916035
2017-05-18,-683.7737782913011
2017-05-19,-675.8554006767757
2017-05-20,-681.9311109779111
2017-05-21,-678.9348600615751
2017-05-22,-682.9597366439524
2017-05-23,-684.5154432518907
2017-05-24,-682.8791686336955
2017-05-25,-682.8554767456156
2017-05-26,-687.3873343413989
2017-05-27,-688.893422892204
2017-05-28,-689.5656318747767
2017-05-29,-688.1557339268483
2017-05-30,-693.6949014519661
2017-05-31,-688.3742517706821
2017-06-01,-689.5241010245227
2017-06-02,-689.1012580079803
2017-06-03,-695.4742294546262
2017-06-04,-695.4516903482638
2017-06-05,-696.3593673102947
2017-06-06,-693.8929374689644
2017-06-07,-697.9058251549603
2017-06-08,-697.0353965380408
2017-06-09,-695.1151705739896
2017-06-10,-698.7677185687168
2017-06-11,-703.4805494807194
2017-06-12,-702.811057315669
2017-06-13,-704.6869544013833
2017-06-14,-707.8393388692473
2017-06-15,-706.1164399433162
2017-06-16,-710.9347107033029
2017-06-17,-706.7502718158552
2017-06-18,-711.3554739254866
2017-06-19,-710.9815194050763
2017-06-20,-710.4752547357052
2017-06-21,-706.8653131976012
2017-06-22,-713.7551355074022
2017-06-23,-715.6668151161434
2017-06-24,-716.3197047525961
2017-06-25,-719.8299291506099
2017-06-26,-716.4107895553734
2017-06-27,-717.3803466123898
2017-06-28,-720.440678936475
2017-06-29,-723.7850409285795
2017-06-30,-719.3044114677812
2017-07-01,-723.8599554345166
2017-07-02,-723.6248665333712
2017-07-03,-722.8736370756095
2017-07-04,-724.4149228835906
2017-07-05,-728.0100957339353
2017-07-06,-724.8950735968198
2017-07-07,-731.5573690941342
2017-07-08,-731.0699396689641
2017-07-09,-729.9287213753819
2017-07-10,-732.3951624696309
2017-07-11,-732.3129657010421
2017-07-12,-734.4182323434775
2017-07-13,-739.6944392730641
2017-07-14,-738.7422537064621
2017-07-15,-737.1510559549395
2017-07-16,-737.6533793412425
2017-07-17,-739.5107659392665
2017-07-18,-740.1807007781905
2017-07-19,-738.4669614353011
2017-07-20,-741.280270266863
2017-07-21,-740.1547610746778
2017-07-22,-746.0280044162122
2017-07-23,-744.1034662039946
2017-07-24,-746.3503155179554
2017-07-25,-749.8089279584884
2017-07-26,-748.2158600505142
2017-07-27,-744.014109545758
2017-07-28,-749.8335876032462
2017-07-29,-750.0322595941191
2017-07-30,-747.377154209238
2017-07-31,-750.8357885820972
2017-08-01,-755.0337072555969
2017-08-02,-755.3515755037116
2017-08-03,-755.1655470345524
2017-08-04,-756.8552509936425
2017-08-05,-760.7115957766708
2017-08-06,-757.9615839308113
2017-08-07,-757.5848065686796
2017-08-08,-757.3449909177431
2017-08-09,-760.6197194716174
2017-08-10,-761.8352361108114
2017-08-11,-762.0058145434234
2017-08-12,-762.6851063282606
2017-08-13,-762.3377637193894
2017-08-14,-768.2807643830429
2017-08-15,-765.9448259829755
2017-08-16,-765.410118706407
2017-08-17,-766.3234729483707
2017-08-18,-773.5894240135207
2017-08-19,-771.3522654769954
2017-08-20,-770.9773500065729
2017-08-21,-768.8059012909524
2017-08-22,-772.0223867775828
2017-08-23,-777.0376029858355
2017-08-24,-774.1418417900524
2017-08-25,-778.096744145442
2017-08-26,-776.8553636013625
2017-08-27,-777.6384520920162
2017-08-28,-779.4602119400752
2017-08-29,-778.2404043175978
2017-08-30,-779.2870735381482
